label,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
0,1,9,17,3581,7906,7936,13004,13306,60108,291516,1534459,1541001,1541007,1541206,1543495,1543504,1543552,1543946,1543951,1544018,1544187,1544269
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534644,1541001,1541007,1541219,1543495,1543504,1543654,1543947,1543971,1544021,1544230,1544265
1,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534508,1541001,1541007,1541053,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544268
0,1,9,17,3581,7906,7940,12998,13305,13335,291516,1534416,1541001,1541007,1541067,1543495,1543504,1543535,1543946,1543951,1544081,1544187,1544251
0,1,9,139,3588,7907,7931,12997,13304,13335,326359,1534973,1541001,1541007,1541095,1543495,1543504,1543585,1543948,1543964,1544018,1544200,1544251
1,1,10,90,3583,7907,7931,12997,13304,13335,365025,1534545,1541001,1541007,1541079,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544249
1,1,10,26,3590,7907,7931,12997,13304,13335,291516,1534418,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544018,1544202,1544257
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534415,1541001,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544255
0,1,9,17,3581,7906,7951,12998,13305,13335,294865,1534438,1541001,1541007,1541459,1543495,1543504,1543644,1543947,1543950,1544018,1544204,1544258
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534456,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544252
0,1,9,17,3581,7906,7932,12999,13305,13335,301189,1534426,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544255
0,1,10,34,3598,7907,7931,12997,13304,13335,1515160,1534449,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544023,1544187,1544257
0,1,10,24,3583,7907,7931,12997,13304,13335,291524,1534713,1541001,1541007,1541087,1543495,1543504,1543539,1543946,1543963,1544026,1544197,1544255
0,2,9,476,3993,7906,7931,12997,13304,13334,291516,1534486,1541002,1541007,1541147,1543495,1543504,1543564,1543946,1543951,1544018,1544187,1544259
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541029,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544269
0,1,9,40,3584,7909,7931,12997,13304,13335,291546,1534424,1541001,1541007,1541039,1543496,1543505,1543526,1543947,1543951,1544018,1544195,1544266
0,1,9,21,3584,7909,7931,12997,13304,13335,300043,1534546,1541001,1541007,1541077,1543496,1543505,1543550,1543947,1543951,1544018,1544195,1544258
0,1,9,43,3605,7908,7931,12997,13304,13335,291854,1534416,1541001,1541007,1541043,1543495,1543504,1543523,1543946,1543951,1544039,1544187,1544269
0,1,10,20,3585,7907,7931,12997,13304,13335,473576,1534522,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544250
1,2,9,17,3581,7906,7966,12997,13304,64721,584196,1534446,1541002,1541007,1541161,1543495,1543504,1543636,1543945,1543968,1544021,1544217,1544265
0,1,9,17,3581,7906,7935,12998,13308,13335,365043,1537590,1541001,1541007,1541131,1543495,1543504,1543621,1543947,1543974,1544018,1544218,1544249
0,1,10,34,3598,7907,7931,12997,13304,13335,693911,1536044,1541001,1541007,1541484,1543495,1543504,1543580,1543947,1543952,1544030,1544187,1544261
0,1,10,19,3583,7907,7931,12997,13304,13335,388595,1534416,1541001,1541007,1541102,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,291659,1534848,1541001,1541007,1541497,1543495,1543504,1543593,1543945,1543950,1544018,1544188,1544263
0,1,9,17,3581,7906,7958,12998,13306,13334,291516,1535096,1541001,1541009,1541456,1543495,1543504,1543601,1543946,1543979,1544052,1544187,1544267
0,1,9,17,3581,7906,8037,13008,13311,13335,364848,1534502,1541001,1541007,1541145,1543495,1543504,1543548,1543946,1543963,1544021,1544208,1544262
0,3,10,17,3581,7906,7947,12997,13305,13334,342839,1534428,1541003,1541008,1541028,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544253
0,1,10,34,3598,7907,7931,12997,13304,13335,291516,1534413,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544023,1544187,1544250
1,1,10,19,3583,7907,7931,12997,13304,13335,567255,1534537,1541001,1541008,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544262
0,1,9,17,3581,7906,7937,13005,13305,13335,329003,1534449,1541001,1541007,1541084,1543495,1543504,1543534,1543945,1543950,1544028,1544188,1544250
0,3,10,17,3581,7906,7972,12997,13305,13334,292786,1534552,1541003,1541009,1541826,1543495,1543504,1543649,1543945,1543957,1544025,1544228,1544268
0,1,10,22,3586,7907,7931,12997,13304,13335,1416458,1536969,1541001,1541007,1541708,1543495,1543504,1543824,1543947,1543958,1544018,1544209,1544265
0,1,9,28,3588,7907,7931,12997,13304,13335,292254,1534419,1541001,1541007,1541321,1543495,1543504,1543614,1543947,1543950,1544018,1544204,1544259
0,1,10,130,3583,7907,7931,12997,13304,13335,304629,1534476,1541001,1541007,1541309,1543495,1543504,1543664,1543945,1543971,1544026,1544215,1544257
0,1,9,18,3582,7908,7931,12997,13304,13335,291527,1534415,1541001,1541007,1541260,1543495,1543504,1543524,1543945,1543952,1544018,1544188,1544270
1,1,9,17,3581,7906,7954,12998,13305,13335,291516,1534457,1541001,1541007,1541110,1543495,1543504,1543556,1543946,1543967,1544018,1544199,1544249
0,1,9,17,3581,7906,7932,12999,13305,13335,292393,1534422,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544249
0,1,9,17,3581,7906,7932,12999,13305,13335,343579,1534442,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544034,1544191,1544267
1,2,9,114,3912,7906,7931,12997,13304,13334,306732,1536026,1541002,1541007,1541044,1543495,1543504,1543555,1543947,1543975,1544018,1544196,1544251
1,1,9,17,3581,7906,7953,12998,13308,13334,291516,1534725,1541001,1541008,1541126,1543495,1543504,1543556,1543946,1543967,1544018,1544199,1544270
1,1,10,84,3610,7909,7931,12997,13304,13335,291516,1534585,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544030,1544190,1544255
0,1,10,19,3583,7907,7931,12997,13304,13335,811005,1534435,1541001,1541008,1541129,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544264
0,1,9,17,3581,7906,7965,12999,13306,13335,356419,1534422,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544034,1544191,1544252
1,1,9,17,3581,7906,7940,12998,13305,13334,291516,1534410,1541001,1541007,1541067,1543495,1543504,1543535,1543946,1543951,1544018,1544187,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,348484,1534419,1541001,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544249
0,1,9,18,3582,7908,7931,12997,13304,13335,296508,1534453,1541001,1541007,1541030,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544257
0,1,9,17,3581,7906,7942,12998,13305,13335,411714,1535344,1541001,1541007,1541217,1543495,1543504,1543605,1543946,1543963,1544054,1544215,1544252
0,1,9,29,3592,7907,7931,12997,13304,13335,291516,1534669,1541001,1541007,1541116,1543495,1543504,1543549,1543946,1543954,1544018,1544187,1544271
0,3,10,17,3581,7906,8010,12997,13305,13334,293380,1534439,1541003,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544256
0,1,9,17,3581,7906,7965,12999,13306,13335,291516,1534442,1541001,1541009,1541225,1543495,1543504,1543613,1543948,1543957,1544018,1544191,1544251
0,1,9,17,3581,7906,7935,12998,13308,13335,304075,1534463,1541001,1541007,1541062,1543495,1543504,1543540,1543945,1543954,1544018,1544188,1544248
0,1,9,18,3582,7908,7931,12997,13304,13335,292251,1534543,1541001,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544251
0,1,10,23,3587,7907,7931,12997,13304,13335,299108,1534409,1541001,1541007,1541057,1543495,1543504,1543521,1543945,1543951,1544024,1544188,1544261
0,2,9,122,3581,7906,7931,12997,13304,210705,377059,1534484,1541002,1541007,1542124,1543496,1543504,1543605,1543946,1543963,1544054,1544215,1544264
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534432,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544258
1,1,9,18,3582,7908,7931,12997,13304,13335,294089,1534417,1541001,1541007,1541193,1543495,1543504,1543524,1543945,1543952,1544018,1544188,1544256
0,1,10,44,3606,7909,7931,12997,13304,13335,291516,1534507,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543959,1544018,1544190,1544254
0,2,9,290,3802,7906,7931,12997,13304,13334,394158,1534879,1541002,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544262
0,1,9,63,3625,7907,7931,12997,13304,13335,323357,1534444,1541001,1541008,1541229,1543495,1543504,1543603,1543946,1543978,1544026,1544197,1544249
1,1,9,70,3631,7908,7931,12997,13304,13335,291516,1535669,1541001,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544018,1544196,1544266
0,1,9,68,3618,7909,7931,12997,13304,13335,294546,1534409,1541001,1541007,1541209,1543495,1543504,1543553,1543945,1543957,1544018,1544209,1544261
0,1,9,17,3581,7906,7936,13004,13306,273558,1340865,1534548,1541001,1541008,1541272,1543495,1543504,1543686,1543947,1543951,1544018,1544187,1544257
0,1,10,23,3587,7907,7931,12997,13304,13335,291516,1534525,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543960,1544018,1544190,1544257
0,1,10,23,3587,7907,7931,12997,13304,13335,291516,1534413,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544254
0,1,10,19,3583,7907,7931,12997,13304,13335,302853,1534434,1541001,1541007,1541064,1543495,1543504,1543568,1543947,1543951,1544018,1544205,1544254
1,1,9,17,3581,7906,7948,13002,13305,13335,366352,1534436,1541001,1541007,1541227,1543495,1543504,1543617,1543945,1543990,1544018,1544210,1544269
1,1,10,22,3586,7907,7931,12997,13304,13335,322888,1534418,1541001,1541007,1541169,1543495,1543504,1543528,1543945,1543950,1544024,1544188,1544252
1,1,9,18,3582,7908,7931,12997,13304,13335,318182,1534411,1541001,1541007,1541151,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544260
0,1,9,64,3626,7909,7931,12997,13304,13335,551520,1534753,1541001,1541007,1541201,1543495,1543504,1543578,1543945,1543952,1544018,1544205,1544270
0,1,9,17,3581,7906,7932,12999,13305,13335,300170,1534431,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,293290,1534409,1541001,1541007,1541411,1543495,1543504,1543593,1543945,1543950,1544025,1544188,1544254
0,1,9,18,3582,7908,7931,12997,13304,13335,537638,1534409,1541001,1541007,1541490,1543495,1543504,1543593,1543945,1543950,1544018,1544188,1544251
0,1,9,17,3581,7906,7932,12999,13305,13335,301218,1534442,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544254
0,1,9,17,3581,7906,7932,12999,13305,13335,297308,1534426,1541001,1541007,1541015,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544255
1,1,9,17,3581,7906,7933,13000,13305,13335,357002,1534463,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544252
0,2,9,970,4445,7906,7931,12997,13304,13334,1428897,1534446,1541002,1541007,1541184,1543495,1543504,1543565,1543945,1543950,1544018,1544188,1544248
0,1,10,97,3609,7908,7931,12997,13304,13335,763337,1534624,1541001,1541007,1541693,1543495,1543504,1543640,1543947,1543954,1544022,1544204,1544250
0,1,9,28,3588,7907,7931,12997,13304,13335,317910,1534505,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544028,1544193,1544250
0,1,9,45,3594,7908,7931,12997,13304,13335,890025,1534496,1541001,1541007,1541118,1543495,1543504,1543570,1543946,1543950,1544018,1544201,1544264
0,1,9,17,3581,7906,7959,12998,13305,13335,291516,1534439,1541001,1541007,1541256,1543495,1543504,1543579,1543946,1543950,1544037,1544204,1544262
0,1,10,72,3624,7907,7931,12997,13304,13335,291516,1534489,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544018,1544190,1544256
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534450,1541001,1541008,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544256
0,1,9,82,3642,7909,7931,12997,13304,13335,291960,1534666,1541001,1541007,1541076,1543495,1543504,1543531,1543945,1543951,1544082,1544193,1544269
0,1,9,17,3581,7906,7932,12999,13305,13335,327853,1534452,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544250
0,1,9,17,3581,7906,7935,12998,13308,13335,291516,1534438,1541001,1541007,1541195,1543495,1543504,1543552,1543946,1543951,1544018,1544187,1544262
0,1,9,17,3581,7906,7932,12999,13305,13335,384441,1534431,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544034,1544191,1544255
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534522,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544269
0,1,10,19,3583,7907,7931,12997,13304,13335,375156,1534462,1541001,1541007,1541391,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544264
0,1,10,23,3587,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544032,1544187,1544263
0,2,9,245,3866,7906,7931,12997,13304,13334,291516,1534446,1541002,1541007,1541133,1543495,1543504,1543564,1543946,1543951,1544018,1544187,1544265
0,1,9,17,3581,7906,7986,12998,13305,13335,657111,1535321,1541001,1541007,1541119,1543495,1543504,1543556,1543946,1543967,1544018,1544199,1544254
0,1,9,739,4124,7908,7931,12997,13304,13335,291516,1534433,1541001,1541007,1541225,1543495,1543504,1543613,1543948,1543957,1544018,1544191,1544269
0,1,9,143,3681,7909,7931,12997,13304,13335,950237,1534434,1541001,1541007,1541070,1543495,1543504,1543566,1543947,1543950,1544020,1544212,1544258
0,1,10,25,3589,7907,7931,12997,13304,13335,305301,1534769,1541001,1541007,1541100,1543495,1543504,1543528,1543945,1543950,1544024,1544188,1544257
0,1,10,62,3609,7908,7931,12997,13304,13335,303004,1534683,1541001,1541007,1541227,1543495,1543504,1543617,1543945,1543990,1544018,1544210,1544267
0,1,10,24,3583,7907,7931,12997,13304,13335,291524,1534429,1541001,1541007,1541087,1543495,1543504,1543539,1543946,1543963,1544026,1544197,1544249
0,1,10,19,3583,7907,7931,12997,13304,13335,493452,1534434,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544257
0,1,9,18,3582,7908,7931,12997,13304,13335,306823,1534685,1541001,1541007,1541193,1543495,1543504,1543524,1543945,1543952,1544019,1544188,1544252
0,1,9,27,3591,7907,7931,12997,13304,13335,1186035,1534416,1541001,1541007,1541373,1543495,1543504,1543521,1543946,1543950,1544018,1544188,1544259
0,1,9,27,3591,7907,7931,12997,13304,13335,291516,1534444,1541001,1541008,1541070,1543495,1543504,1543566,1543947,1543950,1544018,1544212,1544263
0,1,9,27,3591,7907,7931,12997,13304,13335,291516,1534417,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544023,1544187,1544248
0,1,10,34,3598,7907,7931,12997,13304,13335,305176,1534445,1541001,1541007,1541040,1543495,1543504,1543546,1543947,1543951,1544018,1544194,1544266
1,1,10,20,3585,7907,7931,12997,13304,13335,291527,1534473,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544255
0,2,9,1298,5198,7906,7931,12997,13304,14530,525603,1534568,1541002,1541007,1541040,1543495,1543504,1543546,1543947,1543951,1544018,1544194,1544248
0,1,9,82,3642,7909,7931,12997,13304,13335,299279,1534411,1541001,1541007,1541079,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544268
0,1,9,121,3603,7907,7931,12997,13304,13335,312364,1534500,1541001,1541007,1541034,1543495,1543504,1543522,1543945,1543950,1544024,1544193,1544252
0,1,9,17,3581,7906,7937,13005,13305,13335,291516,1534439,1541001,1541007,1541451,1543495,1543504,1543661,1543947,1543950,1544018,1544187,1544266
1,1,9,17,3581,7906,7935,12998,13308,13335,292345,1535824,1541001,1541007,1541060,1543495,1543504,1543540,1543945,1543950,1544018,1544188,1544260
0,1,9,17,3581,7906,7932,12999,13305,13335,301437,1534426,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544250
0,1,9,17,3581,7906,8120,12998,13305,13334,291516,1537147,1541001,1541007,1541156,1543495,1543504,1543635,1543945,1543950,1544048,1544211,1544254
1,1,9,43,3605,7908,7931,12997,13304,13335,923584,1534686,1541001,1541007,1541258,1543495,1543504,1543609,1543945,1543950,1544032,1544216,1544250
0,1,9,17,3581,7906,7934,13001,13305,13335,591707,1536130,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544263
0,1,10,24,3583,7907,7931,12997,13304,13335,291525,1534466,1541001,1541007,1541082,1543495,1543504,1543582,1543946,1543980,1544026,1544192,1544262
0,1,10,25,3589,7907,7931,12997,13304,13335,1173588,1534414,1541001,1541007,1541057,1543495,1543504,1543521,1543945,1543951,1544030,1544188,1544261
0,1,10,31,3595,7907,7931,12997,13304,13335,394244,1534417,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544265
0,1,9,18,3582,7908,7931,12997,13304,13335,291803,1534427,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544264
0,1,9,28,3588,7907,7931,12997,13304,13335,329093,1535158,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544028,1544193,1544252
0,1,10,20,3585,7907,7931,12997,13304,13335,291547,1534427,1541001,1541007,1541505,1543495,1543504,1543642,1543945,1543950,1544018,1544188,1544265
1,1,9,17,3581,7906,7939,12998,13307,13335,940885,1534413,1541001,1541009,1541285,1543495,1543504,1543534,1543945,1543972,1544028,1544188,1544248
1,1,10,19,3583,7907,7931,12997,13304,13335,310016,1534648,1541001,1541007,1541053,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544257
0,2,9,135,3581,7906,7931,12997,13304,13334,291516,1534852,1541002,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544018,1544196,1544251
1,1,9,17,3581,7906,7934,13001,13305,13335,291516,1534436,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544264
0,1,10,19,3583,7907,7931,12997,13304,13335,292112,1534478,1541001,1541007,1541543,1543495,1543504,1543687,1543947,1543951,1544018,1544195,1544251
0,2,9,76,3618,7906,7931,12997,13304,13334,535157,1534486,1541002,1541007,1541174,1543495,1543504,1543565,1543945,1543950,1544023,1544188,1544250
0,1,10,116,3665,7912,7931,12997,13304,13335,291516,1535105,1541001,1541007,1541214,1543495,1543504,1543553,1543945,1543957,1544032,1544209,1544259
0,1,10,17,3581,7906,7954,12998,13305,16075,352364,1534519,1541001,1541007,1541811,1543496,1543504,1543692,1543946,1543950,1544037,1544187,1544270
1,1,10,262,3775,7909,7931,12997,13304,13335,291516,1534414,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544018,1544187,1544257
0,1,9,17,3581,7906,7936,13004,13306,161320,396477,1534481,1541001,1541007,1541079,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544266
1,1,9,17,3581,7906,7955,13010,13305,114856,889584,1534409,1541001,1541007,1541211,1543495,1543504,1543656,1543946,1543975,1544018,1544192,1544249
0,1,9,17,3581,7906,7943,13007,13306,13335,1166818,1534416,1541001,1541007,1541211,1543495,1543504,1543656,1543946,1543975,1544031,1544192,1544266
1,1,9,17,3581,7906,7933,13000,13305,13335,291516,1534457,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544250
0,1,9,17,3581,7906,7932,12999,13305,13335,292408,1534442,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544262
0,1,9,17,3581,7906,7976,13014,13307,13335,429197,1534648,1541001,1541007,1542058,1543495,1543504,1543760,1543946,1543973,1544097,1544191,1544253
0,2,9,17,3581,7906,8015,12997,13304,24395,623914,1534887,1541002,1541007,1541616,1543495,1543504,1543779,1543945,1543950,1544018,1544196,1544262
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534512,1541001,1541007,1541024,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544254
0,1,9,17,3581,7906,7932,12999,13305,13335,356605,1534422,1541001,1541007,1541015,1543495,1543504,1543515,1543948,1543958,1544031,1544191,1544255
0,1,9,17,3581,7906,7940,12998,13305,13335,371896,1535638,1541001,1541007,1541301,1543495,1543504,1543630,1543947,1543951,1544043,1544194,1544257
0,1,10,19,3583,7907,7931,12997,13304,13335,1366878,1534444,1541001,1541008,1541064,1543495,1543504,1543568,1543947,1543951,1544110,1544205,1544254
0,2,9,498,4087,7906,7931,12997,13304,13334,1355564,1534499,1541002,1541007,1541210,1543495,1543504,1543580,1543947,1543952,1544022,1544187,1544262
0,1,9,17,3581,7906,7950,13003,13305,13335,331268,1534475,1541001,1541008,1541160,1543495,1543504,1543559,1543946,1543955,1544018,1544199,1544258
0,1,9,18,3582,7908,7931,12997,13304,13335,432229,1534423,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544253
1,1,9,21,3584,7909,7931,12997,13304,13335,732714,1534527,1541001,1541007,1541038,1543496,1543505,1543526,1543947,1543951,1544019,1544195,1544271
0,1,10,47,3583,7907,7931,12997,13304,13335,291522,1534429,1541001,1541007,1541101,1543495,1543504,1543598,1543946,1543981,1544026,1544192,1544264
1,1,9,17,3581,7906,7935,12998,13308,13335,387593,1534418,1541001,1541007,1541060,1543495,1543504,1543540,1543945,1543954,1544018,1544188,1544252
1,1,9,21,3584,7909,7931,12997,13304,13335,323421,1534460,1541001,1541007,1541052,1543496,1543505,1543562,1543947,1543950,1544024,1544187,1544254
0,1,9,18,3582,7908,7931,12997,13304,13335,291830,1534417,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544261
0,1,10,23,3587,7907,7931,12997,13304,13335,1024718,1534412,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544018,1544187,1544263
1,1,10,62,3609,7908,7931,12997,13304,13335,434833,1534477,1541001,1541008,1541026,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544257
0,1,9,17,3581,7906,7942,12998,13305,13335,323131,1534450,1541001,1541008,1541033,1543495,1543504,1543522,1543945,1543950,1544018,1544193,1544249
0,1,9,20,3585,7907,7931,12997,13304,13335,291547,1534420,1541001,1541007,1541024,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544265
0,1,10,67,3627,7907,7931,12997,13304,13335,296667,1534409,1541001,1541007,1541058,1543495,1543504,1543521,1543945,1543951,1544024,1544188,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534453,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544251
1,1,10,19,3583,7907,7931,12997,13304,13335,481058,1534430,1541001,1541007,1541328,1543495,1543504,1543545,1543947,1543952,1544018,1544187,1544266
0,1,10,20,3585,7907,7931,12997,13304,13335,291534,1534409,1541001,1541007,1541121,1543495,1543504,1543572,1543946,1543954,1544018,1544187,1544252
1,1,9,39,3584,7909,7931,12997,13304,13335,408525,1534424,1541001,1541007,1541039,1543496,1543505,1543526,1543947,1543951,1544019,1544195,1544261
0,1,9,17,3581,7906,7944,12998,13307,13738,307073,1534803,1541001,1541007,1541692,1543495,1543504,1543666,1543946,1543950,1544020,1544187,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,334745,1534964,1541001,1541007,1541064,1543495,1543504,1543568,1543947,1543951,1544018,1544205,1544270
1,1,9,46,3607,7908,7931,12997,13304,13335,390226,1536222,1541001,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544018,1544196,1544264
0,1,9,17,3581,7906,7935,12998,13308,13335,1214792,1534599,1541001,1541007,1541195,1543495,1543504,1543552,1543946,1543951,1544018,1544187,1544266
0,3,10,17,3581,7906,7947,12997,13305,13334,291740,1534428,1541003,1541009,1541024,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544271
0,1,9,17,3581,7906,8225,12998,13305,13335,291516,1534776,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544254
0,1,9,17,3581,7906,8156,12998,13305,13334,671922,1534851,1541001,1541007,1541054,1543495,1543504,1543536,1543945,1543950,1544018,1544193,1544250
1,1,10,34,3598,7907,7931,12997,13304,13335,908277,1534411,1541001,1541007,1541361,1543495,1543504,1543595,1543946,1543952,1544022,1544187,1544251
0,1,9,17,3581,7906,7943,13007,13306,13335,663371,1534505,1541001,1541007,1541085,1543495,1543504,1543534,1543945,1543950,1544028,1544188,1544250
0,1,10,25,3589,7907,7931,12997,13304,13335,306724,1534597,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543960,1544024,1544190,1544254
0,2,9,301,3621,7906,7931,12997,13304,247264,600669,1535295,1541002,1541007,1541354,1543496,1543504,1543597,1543946,1543951,1544023,1544187,1544249
0,1,9,17,3581,7906,7944,12998,13307,244471,291680,1534413,1541001,1541007,1541067,1543495,1543504,1543535,1543946,1543951,1544018,1544187,1544249
0,1,10,36,3600,7907,7931,12997,13304,13335,509506,1534412,1541001,1541007,1541066,1543495,1543504,1543521,1543945,1543951,1544023,1544188,1544258
0,1,10,22,3586,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541089,1543495,1543504,1543528,1543945,1543952,1544023,1544188,1544251
0,1,9,21,3584,7909,7931,12997,13304,13335,321594,1534424,1541001,1541007,1541039,1543496,1543505,1543526,1543947,1543951,1544019,1544195,1544248
1,1,9,272,3779,7909,7931,12997,13304,13335,1240880,1534409,1541001,1541007,1541079,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544262
0,1,9,17,3581,7906,7934,13001,13305,13335,889883,1534440,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544268
0,1,10,47,3583,7907,7931,12997,13304,13335,291526,1534466,1541001,1541007,1541101,1543495,1543504,1543598,1543946,1543981,1544026,1544192,1544257
1,1,9,17,3581,7906,7941,12998,13307,13335,291635,1534411,1541001,1541007,1541276,1543495,1543504,1543575,1543945,1543950,1544025,1544188,1544253
0,1,10,22,3586,7907,7931,12997,13304,13335,291516,1534907,1541001,1541007,1541212,1543495,1543504,1543553,1543945,1543957,1544018,1544209,1544266
0,1,10,32,3596,7907,7931,12997,13304,13335,548851,1534409,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544023,1544187,1544253
0,1,9,17,3581,7906,8046,12998,13308,13335,291549,1534439,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544018,1544193,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,309560,1534423,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544248
0,1,9,17,3581,7906,7933,13000,13305,13334,954877,1534972,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543959,1544022,1544190,1544251
0,1,9,17,3581,7906,7982,12998,13305,13335,862494,1534415,1541001,1541007,1541092,1543495,1543504,1543588,1543946,1543950,1544018,1544202,1544248
